timestamp,node_id,pressure_kpa,temp_c,flow_m3h,volume_m3,std_volume_m3,balance_error,anomaly_label,model,y_true,score,pred
2026-05-02 09:17:00,S1,405.65,20.66,256.69,18995.5,17855.77,-0.022,0,Autoencoder,0,0.286,0
2026-05-02 09:17:00,S1,405.65,20.66,256.69,18995.5,17855.77,-0.022,0,Kalman,0,0.164,0
2026-05-02 09:17:00,S1,405.65,20.66,256.69,18995.5,17855.77,-0.022,0,DoubleControl,0,0.061,0
2026-05-02 09:18:00,S1,404.29,20.66,256.94,19008.1,17867.62,-0.06,0,IsolationForest,0,0.057,0
2026-05-02 09:18:00,S1,404.29,20.66,256.94,19008.1,17867.62,-0.06,0,DBSCAN,0,0.264,0
2026-05-02 09:18:00,S1,404.29,20.66,256.94,19008.1,17867.62,-0.06,0,Autoencoder,0,0,0
2026-05-02 09:18:00,S1,404.29,20.66,256.94,19008.1,17867.62,-0.06,0,Kalman,0,0,0
2026-05-02 09:18:00,S1,404.29,20.66,256.94,19008.1,17867.62,-0.06,0,DoubleControl,0,0,0
2026-05-02 09:19:00,S1,403.72,20.66,261.8,19174.3,18023.85,-0.258,0,IsolationForest,0,0,0
2026-05-02 09:19:00,S1,403.72,20.66,261.8,19174.3,18023.85,-0.258,0,DBSCAN,0,0,0
2026-05-02 09:19:00,S1,403.72,20.66,261.8,19174.3,18023.85,-0.258,0,Autoencoder,0,0.071,0
2026-05-02 09:19:00,S1,403.72,20.66,261.8,19174.3,18023.85,-0.258,0,Kalman,0,0.062,0
2026-05-02 09:19:00,S1,403.72,20.66,261.8,19174.3,18023.85,-0.258,0,DoubleControl,0,0.072,0
2026-05-02 09:20:00,S1,403.52,20.66,257.38,19031.33,17889.45,0.21,0,IsolationForest,0,0.081,0
2026-05-02 09:20:00,S1,403.52,20.66,257.38,19031.33,17889.45,0.21,0,DBSCAN,0,0.047,0
2026-05-02 09:20:00,S1,403.52,20.66,257.38,19031.33,17889.45,0.21,0,Autoencoder,0,0.059,0
2026-05-02 09:20:00,S1,403.52,20.66,257.38,19031.33,17889.45,0.21,0,Kalman,0,0.004,0
2026-05-02 09:20:00,S1,403.52,20.66,257.38,19031.33,17889.45,0.21,0,DoubleControl,0,0.142,0
2026-05-02 09:21:00,S1,404.49,20.66,256.05,18991.27,17851.79,-0.084,0,IsolationForest,0,0.018,0
2026-05-02 09:21:00,S1,404.49,20.66,256.05,18991.27,17851.79,-0.084,0,DBSCAN,0,0.006,0
2026-05-02 09:21:00,S1,404.49,20.66,256.05,18991.27,17851.79,-0.084,0,Autoencoder,0,0.136,0
2026-05-02 09:21:00,S1,404.49,20.66,256.05,18991.27,17851.79,-0.084,0,Kalman,0,0.056,0
2026-05-02 09:21:00,S1,404.49,20.66,256.05,18991.27,17851.79,-0.084,0,DoubleControl,0,0,0
2026-05-02 09:22:00,S1,405.02,20.66,257.48,19043.25,17900.65,-0.091,0,IsolationForest,0,0,0
2026-05-02 09:22:00,S1,405.02,20.66,257.48,19043.25,17900.65,-0.091,0,DBSCAN,0,0,0
2026-05-02 09:22:00,S1,405.02,20.66,257.48,19043.25,17900.65,-0.091,0,Autoencoder,0,0.124,0
2026-05-02 09:22:00,S1,405.02,20.66,257.48,19043.25,17900.65,-0.091,0,Kalman,0,0.015,0
2026-05-02 09:22:00,S1,405.02,20.66,257.48,19043.25,17900.65,-0.091,0,DoubleControl,0,0.007,0
2026-05-02 09:23:00,S1,404.31,20.66,255.17,18970.43,17832.2,0.138,0,IsolationForest,0,0,0
2026-05-02 09:23:00,S1,404.31,20.66,255.17,18970.43,17832.2,0.138,0,DBSCAN,0,0,0
2026-05-02 09:23:00,S1,404.31,20.66,255.17,18970.43,17832.2,0.138,0,Autoencoder,0,0.073,0
2026-05-02 09:23:00,S1,404.31,20.66,255.17,18970.43,17832.2,0.138,0,Kalman,0,0.027,0
2026-05-02 09:23:00,S1,404.31,20.66,255.17,18970.43,17832.2,0.138,0,DoubleControl,0,0,0
2026-05-02 09:24:00,S1,403.49,20.66,256.14,19007.08,17866.65,0.108,0,IsolationForest,0,0.257,0
2026-05-02 09:24:00,S1,403.49,20.66,256.14,19007.08,17866.65,0.108,0,DBSCAN,0,0.021,0
2026-05-02 09:24:00,S1,403.49,20.66,256.14,19007.08,17866.65,0.108,0,Autoencoder,0,0,0
2026-05-02 09:24:00,S1,403.49,20.66,256.14,19007.08,17866.65,0.108,0,Kalman,0,0.033,0
2026-05-02 09:24:00,S1,403.49,20.66,256.14,19007.08,17866.65,0.108,0,DoubleControl,0,0.068,0
2026-05-02 09:25:00,S1,406.43,20.66,258.92,19104.24,17957.99,0.026,0,IsolationForest,0,0.067,0
2026-05-02 09:25:00,S1,406.43,20.66,258.92,19104.24,17957.99,0.026,0,DBSCAN,0,0.027,0
2026-05-02 09:25:00,S1,406.43,20.66,258.92,19104.24,17957.99,0.026,0,Autoencoder,0,0,0
2026-05-02 09:25:00,S1,406.43,20.66,258.92,19104.24,17957.99,0.026,0,Kalman,0,0.004,0
2026-05-02 09:25:00,S1,406.43,20.66,258.92,19104.24,17957.99,0.026,0,DoubleControl,0,0.127,0
2026-05-02 09:26:00,S1,402.72,20.66,258.31,19088.16,17942.87,0.106,0,IsolationForest,0,0,0
2026-05-02 09:26:00,S1,402.72,20.66,258.31,19088.16,17942.87,0.106,0,DBSCAN,0,0,0
2026-05-02 09:26:00,S1,402.72,20.66,258.31,19088.16,17942.87,0.106,0,Autoencoder,0,0.346,0
2026-05-02 09:26:00,S1,402.72,20.66,258.31,19088.16,17942.87,0.106,0,Kalman,0,0.076,0
2026-05-02 09:26:00,S1,402.72,20.66,258.31,19088.16,17942.87,0.106,0,DoubleControl,0,0,0
2026-05-02 09:27:00,S1,404.53,20.66,257.27,19057.68,17914.22,-0.126,0,IsolationForest,0,0.135,0
2026-05-02 09:27:00,S1,404.53,20.66,257.27,19057.68,17914.22,-0.126,0,DBSCAN,0,0,0
2026-05-02 09:27:00,S1,404.53,20.66,257.27,19057.68,17914.22,-0.126,0,Autoencoder,0,0,0
2026-05-02 09:27:00,S1,404.53,20.66,257.27,19057.68,17914.22,-0.126,0,Kalman,0,0.055,0
2026-05-02 09:27:00,S1,404.53,20.66,257.27,19057.68,17914.22,-0.126,0,DoubleControl,0,0.052,0
2026-05-02 09:28:00,S1,404.87,20.66,254.51,18969.6,17831.43,0.029,0,IsolationForest,0,0.012,0
2026-05-02 09:28:00,S1,404.87,20.66,254.51,18969.6,17831.43,0.029,0,DBSCAN,0,0.228,0
2026-05-02 09:28:00,S1,404.87,20.66,254.51,18969.6,17831.43,0.029,0,Autoencoder,0,0.05,0
2026-05-02 09:28:00,S1,404.87,20.66,254.51,18969.6,17831.43,0.029,0,Kalman,0,0,0
2026-05-02 09:28:00,S1,404.87,20.66,254.51,18969.6,17831.43,0.029,0,DoubleControl,0,0.058,0
2026-05-02 09:29:00,S1,403.13,20.66,260.14,19162.35,18012.61,0.079,0,IsolationForest,0,0.057,0
2026-05-02 09:29:00,S1,403.13,20.66,260.14,19162.35,18012.61,0.079,0,DBSCAN,0,0.228,0
2026-05-02 09:29:00,S1,403.13,20.66,260.14,19162.35,18012.61,0.079,0,Autoencoder,0,0.069,0
2026-05-02 09:29:00,S1,403.13,20.66,260.14,19162.35,18012.61,0.079,0,Kalman,0,0,0
2026-05-02 09:29:00,S1,403.13,20.66,260.14,19162.35,18012.61,0.079,0,DoubleControl,0,0,0
2026-05-02 09:30:00,S1,403.59,20.66,261.34,19206.89,18054.48,-0.142,0,IsolationForest,0,0.213,0
2026-05-02 09:30:00,S1,403.59,20.66,261.34,19206.89,18054.48,-0.142,0,DBSCAN,0,0.23,0
2026-05-02 09:30:00,S1,403.59,20.66,261.34,19206.89,18054.48,-0.142,0,Autoencoder,0,0.218,0
2026-05-02 09:30:00,S1,403.59,20.66,261.34,19206.89,18054.48,-0.142,0,Kalman,0,0.034,0
2026-05-02 09:30:00,S1,403.59,20.66,261.34,19206.89,18054.48,-0.142,0,DoubleControl,0,0.041,0
2026-05-02 09:31:00,S1,405.14,20.66,255.29,19008.47,17867.96,-0.071,0,IsolationForest,0,0.196,0
2026-05-02 09:31:00,S1,405.14,20.66,255.29,19008.47,17867.96,-0.071,0,DBSCAN,0,0.135,0
2026-05-02 09:31:00,S1,405.14,20.66,255.29,19008.47,17867.96,-0.071,0,Autoencoder,0,0.07,0
2026-05-02 09:31:00,S1,405.14,20.66,255.29,19008.47,17867.96,-0.071,0,Kalman,0,0,0
2026-05-02 09:31:00,S1,405.14,20.66,255.29,19008.47,17867.96,-0.071,0,DoubleControl,0,0,0
2026-05-02 09:32:00,S1,403.93,20.66,257.09,19073.08,17928.7,0.196,0,IsolationForest,0,0,0
2026-05-02 09:32:00,S1,403.93,20.66,257.09,19073.08,17928.7,0.196,0,DBSCAN,0,0.224,0
2026-05-02 09:32:00,S1,403.93,20.66,257.09,19073.08,17928.7,0.196,0,Autoencoder,0,0.124,0
2026-05-02 09:32:00,S1,403.93,20.66,257.09,19073.08,17928.7,0.196,0,Kalman,0,0,0
2026-05-02 09:32:00,S1,403.93,20.66,257.09,19073.08,17928.7,0.196,0,DoubleControl,0,0,0
2026-05-02 09:33:00,S1,403.76,20.66,253.52,18957.6,17820.14,-0.011,0,IsolationForest,0,0.153,0
2026-05-02 09:33:00,S1,403.76,20.66,253.52,18957.6,17820.14,-0.011,0,DBSCAN,0,0,0
2026-05-02 09:33:00,S1,403.76,20.66,253.52,18957.6,17820.14,-0.011,0,Autoencoder,0,0.126,0
2026-05-02 09:33:00,S1,403.76,20.66,253.52,18957.6,17820.14,-0.011,0,Kalman,0,0,0
2026-05-02 09:33:00,S1,403.76,20.66,253.52,18957.6,17820.14,-0.011,0,DoubleControl,0,0.037,0
2026-05-02 09:34:00,S1,405.5,20.66,257.19,19085.01,17939.91,-0.1,0,IsolationForest,0,0,0
2026-05-02 09:34:00,S1,405.5,20.66,257.19,19085.01,17939.91,-0.1,0,DBSCAN,0,0,0
2026-05-02 09:34:00,S1,405.5,20.66,257.19,19085.01,17939.91,-0.1,0,Autoencoder,0,0.028,0
2026-05-02 09:34:00,S1,405.5,20.66,257.19,19085.01,17939.91,-0.1,0,Kalman,0,0.118,0
2026-05-02 09:34:00,S1,405.5,20.66,257.19,19085.01,17939.91,-0.1,0,DoubleControl,0,0.067,0
2026-05-02 09:35:00,S1,404.77,20.66,260.12,19187.7,18036.43,0.096,0,IsolationForest,0,0.029,0
2026-05-02 09:35:00,S1,404.77,20.66,260.12,19187.7,18036.43,0.096,0,DBSCAN,0,0.285,0
2026-05-02 09:35:00,S1,404.77,20.66,260.12,19187.7,18036.43,0.096,0,Autoencoder,0,0.24,0
2026-05-02 09:35:00,S1,404.77,20.66,260.12,19187.7,18036.43,0.096,0,Kalman,0,0,0
2026-05-02 09:35:00,S1,404.77,20.66,260.12,19187.7,18036.43,0.096,0,DoubleControl,0,0.08,0
2026-05-02 09:36:00,S1,404.43,20.66,258.69,19143.98,17995.34,-0.049,0,IsolationForest,0,0.059,0
2026-05-02 09:36:00,S1,404.43,20.66,258.69,19143.98,17995.34,-0.049,0,DBSCAN,0,0.214,0
2026-05-02 09:36:00,S1,404.43,20.66,258.69,19143.98,17995.34,-0.049,0,Autoencoder,0,0,0
2026-05-02 09:36:00,S1,404.43,20.66,258.69,19143.98,17995.34,-0.049,0,Kalman,0,0.002,0
2026-05-02 09:36:00,S1,404.43,20.66,258.69,19143.98,17995.34,-0.049,0,DoubleControl,0,0.044,0
2026-05-02 09:37:00,S1,405.62,20.66,255.43,19038.71,17896.38,0.239,0,IsolationForest,0,0,0
2026-05-02 09:37:00,S1,405.62,20.66,255.43,19038.71,17896.38,0.239,0,DBSCAN,0,0.272,0
2026-05-02 09:37:00,S1,405.62,20.66,255.43,19038.71,17896.38,0.239,0,Autoencoder,0,0.031,0
2026-05-02 09:37:00,S1,405.62,20.66,255.43,19038.71,17896.38,0.239,0,Kalman,0,0,0
2026-05-02 09:37:00,S1,405.62,20.66,255.43,19038.71,17896.38,0.239,0,DoubleControl,0,0.148,0
2026-05-02 09:38:00,S1,404.05,20.66,260.31,19207.09,18054.67,0.052,0,IsolationForest,0,0.082,0
2026-05-02 09:38:00,S1,404.05,20.66,260.31,19207.09,18054.67,0.052,0,DBSCAN,0,0.291,0
2026-05-02 09:38:00,S1,404.05,20.66,260.31,19207.09,18054.67,0.052,0,Autoencoder,0,0.056,0
2026-05-02 09:38:00,S1,404.05,20.66,260.31,19207.09,18054.67,0.052,0,Kalman,0,0,0
2026-05-02 09:38:00,S1,404.05,20.66,260.31,19207.09,18054.67,0.052,0,DoubleControl,0,0,0
2026-05-02 09:39:00,S1,404.57,20.66,261.72,19258.88,18103.35,-0.173,0,IsolationForest,0,0,0
2026-05-02 09:39:00,S1,404.57,20.66,261.72,19258.88,18103.35,-0.173,0,DBSCAN,0,0,0
2026-05-02 09:39:00,S1,404.57,20.66,261.72,19258.88,18103.35,-0.173,0,Autoencoder,0,0.306,0
2026-05-02 09:39:00,S1,404.57,20.66,261.72,19258.88,18103.35,-0.173,0,Kalman,0,0.232,0
2026-05-02 09:39:00,S1,404.57,20.66,261.72,19258.88,18103.35,-0.173,0,DoubleControl,0,0.059,0
2026-05-02 09:40:00,S1,404.41,20.66,257.2,19111.07,17964.4,0.284,0,IsolationForest,0,0.125,0
2026-05-02 09:40:00,S1,404.41,20.66,257.2,19111.07,17964.4,0.284,0,DBSCAN,0,0,0
2026-05-02 09:40:00,S1,404.41,20.66,257.2,19111.07,17964.4,0.284,0,Autoencoder,0,0,0
2026-05-02 09:40:00,S1,404.41,20.66,257.2,19111.07,17964.4,0.284,0,Kalman,0,0.061,0
2026-05-02 09:40:00,S1,404.41,20.66,257.2,19111.07,17964.4,0.284,0,DoubleControl,0,0.057,0
2026-05-02 09:41:00,S1,404.32,20.66,254.64,19029.12,17887.38,0.086,0,IsolationForest,0,0.11,0
2026-05-02 09:41:00,S1,404.32,20.66,254.64,19029.12,17887.38,0.086,0,DBSCAN,0,0.251,0
2026-05-02 09:41:00,S1,404.32,20.66,254.64,19029.12,17887.38,0.086,0,Autoencoder,0,0.288,0
2026-05-02 09:41:00,S1,404.32,20.66,254.64,19029.12,17887.38,0.086,0,Kalman,0,0.047,0
2026-05-02 09:41:00,S1,404.32,20.66,254.64,19029.12,17887.38,0.086,0,DoubleControl,0,0.088,0
2026-05-02 09:42:00,S1,403.11,20.66,257.71,19136.83,17988.62,-0.239,0,IsolationForest,0,0.038,0
2026-05-02 09:42:00,S1,403.11,20.66,257.71,19136.83,17988.62,-0.239,0,DBSCAN,0,0,0
2026-05-02 09:42:00,S1,403.11,20.66,257.71,19136.83,17988.62,-0.239,0,Autoencoder,0,0.159,0
2026-05-02 09:42:00,S1,403.11,20.66,257.71,19136.83,17988.62,-0.239,0,Kalman,0,0.082,0
2026-05-02 09:42:00,S1,403.11,20.66,257.71,19136.83,17988.62,-0.239,0,DoubleControl,0,0.039,0
2026-05-02 09:43:00,S1,404.12,20.66,257.02,19117.86,17970.79,0.337,0,IsolationForest,0,0.057,0
2026-05-02 09:43:00,S1,404.12,20.66,257.02,19117.86,17970.79,0.337,0,DBSCAN,0,0.255,0
2026-05-02 09:43:00,S1,404.12,20.66,257.02,19117.86,17970.79,0.337,0,Autoencoder,0,0,0
2026-05-02 09:43:00,S1,404.12,20.66,257.02,19117.86,17970.79,0.337,0,Kalman,0,0.042,0
2026-05-02 09:43:00,S1,404.12,20.66,257.02,19117.86,17970.79,0.337,0,DoubleControl,0,0.095,0
2026-05-02 09:44:00,S1,403.7,20.66,260.62,19243.58,18088.97,-0.109,0,IsolationForest,0,0,0
2026-05-02 09:44:00,S1,403.7,20.66,260.62,19243.58,18088.97,-0.109,0,DBSCAN,0,0.395,0
2026-05-02 09:44:00,S1,403.7,20.66,260.62,19243.58,18088.97,-0.109,0,Autoencoder,0,0,0
2026-05-02 09:44:00,S1,403.7,20.66,260.62,19243.58,18088.97,-0.109,0,Kalman,0,0,0
2026-05-02 09:44:00,S1,403.7,20.66,260.62,19243.58,18088.97,-0.109,0,DoubleControl,0,0.117,0
2026-05-02 09:45:00,S1,403.71,20.66,257.59,19145.66,17996.92,0.067,0,IsolationForest,0,0.091,0
2026-05-02 09:45:00,S1,403.71,20.66,257.59,19145.66,17996.92,0.067,0,DBSCAN,0,0,0
2026-05-02 09:45:00,S1,403.71,20.66,257.59,19145.66,17996.92,0.067,0,Autoencoder,0,0,0
2026-05-02 09:45:00,S1,403.71,20.66,257.59,19145.66,17996.92,0.067,0,Kalman,0,0.038,0
2026-05-02 09:45:00,S1,403.71,20.66,257.59,19145.66,17996.92,0.067,0,DoubleControl,0,0.012,0
2026-05-02 09:46:00,S1,404.25,20.66,261.08,19267.8,18111.73,-0.061,0,IsolationForest,0,0.069,0
2026-05-02 09:46:00,S1,404.25,20.66,261.08,19267.8,18111.73,-0.061,0,DBSCAN,0,0.095,0
2026-05-02 09:46:00,S1,404.25,20.66,261.08,19267.8,18111.73,-0.061,0,Autoencoder,0,0.057,0
2026-05-02 09:46:00,S1,404.25,20.66,261.08,19267.8,18111.73,-0.061,0,Kalman,0,0,0
2026-05-02 09:46:00,S1,404.25,20.66,261.08,19267.8,18111.73,-0.061,0,DoubleControl,0,0,0
2026-05-02 09:47:00,S1,402.87,20.66,258.68,19191.07,18039.61,-0.333,0,IsolationForest,0,0.029,0
2026-05-02 09:47:00,S1,402.87,20.66,258.68,19191.07,18039.61,-0.333,0,DBSCAN,0,0.206,0
2026-05-02 09:47:00,S1,402.87,20.66,258.68,19191.07,18039.61,-0.333,0,Autoencoder,0,0,0
2026-05-02 09:47:00,S1,402.87,20.66,258.68,19191.07,18039.61,-0.333,0,Kalman,0,0.089,0
2026-05-02 09:47:00,S1,402.87,20.66,258.68,19191.07,18039.61,-0.333,0,DoubleControl,0,0.082,0
2026-05-02 09:48:00,S1,403.97,20.66,258.33,19183.55,18032.54,0.133,0,IsolationForest,0,0,0
2026-05-02 09:48:00,S1,403.97,20.66,258.33,19183.55,18032.54,0.133,0,DBSCAN,0,0,0
2026-05-02 09:48:00,S1,403.97,20.66,258.33,19183.55,18032.54,0.133,0,Autoencoder,0,0,0
2026-05-02 09:48:00,S1,403.97,20.66,258.33,19183.55,18032.54,0.133,0,Kalman,0,0.014,0
2026-05-02 09:48:00,S1,403.97,20.66,258.33,19183.55,18032.54,0.133,0,DoubleControl,0,0,0
2026-05-02 09:49:00,S1,404.47,20.66,258.41,19190.56,18039.13,-0.025,0,IsolationForest,0,0.085,0
2026-05-02 09:49:00,S1,404.47,20.66,258.41,19190.56,18039.13,-0.025,0,DBSCAN,0,0.181,0
2026-05-02 09:49:00,S1,404.47,20.66,258.41,19190.56,18039.13,-0.025,0,Autoencoder,0,0.139,0
2026-05-02 09:49:00,S1,404.47,20.66,258.41,19190.56,18039.13,-0.025,0,Kalman,0,0.085,0
2026-05-02 09:49:00,S1,404.47,20.66,258.41,19190.56,18039.13,-0.025,0,DoubleControl,0,0,0
2026-05-02 09:50:00,S1,403.93,20.66,255.33,19090.66,17945.23,0.039,0,IsolationForest,0,0,0
2026-05-02 09:50:00,S1,403.93,20.66,255.33,19090.66,17945.23,0.039,0,DBSCAN,0,0,0
2026-05-02 09:50:00,S1,403.93,20.66,255.33,19090.66,17945.23,0.039,0,Autoencoder,0,0,0
2026-05-02 09:50:00,S1,403.93,20.66,255.33,19090.66,17945.23,0.039,0,Kalman,0,0,0
2026-05-02 09:50:00,S1,403.93,20.66,255.33,19090.66,17945.23,0.039,0,DoubleControl,0,0,0
2026-05-02 09:51:00,S1,405.61,20.66,260.88,19282.79,18125.82,0.19,0,IsolationForest,0,0,0
2026-05-02 09:51:00,S1,405.61,20.66,260.88,19282.79,18125.82,0.19,0,DBSCAN,0,0,0
2026-05-02 09:51:00,S1,405.61,20.66,260.88,19282.79,18125.82,0.19,0,Autoencoder,0,0.179,0
2026-05-02 09:51:00,S1,405.61,20.66,260.88,19282.79,18125.82,0.19,0,Kalman,0,0.012,0
2026-05-02 09:51:00,S1,405.61,20.66,260.88,19282.79,18125.82,0.19,0,DoubleControl,0,0.013,0
2026-05-02 09:52:00,S1,403.38,20.66,257.48,19171.99,18021.67,-0.225,0,IsolationForest,0,0.008,0
2026-05-02 09:52:00,S1,403.38,20.66,257.48,19171.99,18021.67,-0.225,0,DBSCAN,0,0,0
2026-05-02 09:52:00,S1,403.38,20.66,257.48,19171.99,18021.67,-0.225,0,Autoencoder,0,0.059,0
2026-05-02 09:52:00,S1,403.38,20.66,257.48,19171.99,18021.67,-0.225,0,Kalman,0,0,0
2026-05-02 09:52:00,S1,403.38,20.66,257.48,19171.99,18021.67,-0.225,0,DoubleControl,0,0.06,0
2026-05-02 09:53:00,S1,405.48,20.66,259.84,19256.25,18100.87,0.142,0,IsolationForest,0,0,0
2026-05-02 09:53:00,S1,405.48,20.66,259.84,19256.25,18100.87,0.142,0,DBSCAN,0,0,0
2026-05-02 09:53:00,S1,405.48,20.66,259.84,19256.25,18100.87,0.142,0,Autoencoder,0,0,0
2026-05-02 09:53:00,S1,405.48,20.66,259.84,19256.25,18100.87,0.142,0,Kalman,0,0.114,0
2026-05-02 09:53:00,S1,405.48,20.66,259.84,19256.25,18100.87,0.142,0,DoubleControl,0,0,0
2026-05-02 09:54:00,S1,404.87,20.66,259.79,19258.88,18103.35,0.051,0,IsolationForest,0,0.03,0
2026-05-02 09:54:00,S1,404.87,20.66,259.79,19258.88,18103.35,0.051,0,DBSCAN,0,0.016,0
2026-05-02 09:54:00,S1,404.87,20.66,259.79,19258.88,18103.35,0.051,0,Autoencoder,0,0.106,0
2026-05-02 09:54:00,S1,404.87,20.66,259.79,19258.88,18103.35,0.051,0,Kalman,0,0,0
2026-05-02 09:54:00,S1,404.87,20.66,259.79,19258.88,18103.35,0.051,0,DoubleControl,0,0.087,0
2026-05-02 09:55:00,S1,403.54,20.66,253.27,19042.07,17899.55,0.144,0,IsolationForest,0,0,0
2026-05-02 09:55:00,S1,403.54,20.66,253.27,19042.07,17899.55,0.144,0,DBSCAN,0,0.016,0
2026-05-02 09:55:00,S1,403.54,20.66,253.27,19042.07,17899.55,0.144,0,Autoencoder,0,0.157,0
2026-05-02 09:55:00,S1,403.54,20.66,253.27,19042.07,17899.55,0.144,0,Kalman,0,0.148,0
2026-05-02 09:55:00,S1,403.54,20.66,253.27,19042.07,17899.55,0.144,0,DoubleControl,0,0.013,0
2026-05-02 09:56:00,S1,405.3,20.66,255.68,19128.07,17980.39,-0.092,0,IsolationForest,0,0,0
2026-05-02 09:56:00,S1,405.3,20.66,255.68,19128.07,17980.39,-0.092,0,DBSCAN,0,0,0
2026-05-02 09:56:00,S1,405.3,20.66,255.68,19128.07,17980.39,-0.092,0,Autoencoder,0,0,0
2026-05-02 09:56:00,S1,405.3,20.66,255.68,19128.07,17980.39,-0.092,0,Kalman,0,0.05,0
2026-05-02 09:56:00,S1,405.3,20.66,255.68,19128.07,17980.39,-0.092,0,DoubleControl,0,0.025,0
2026-05-02 09:57:00,S1,404.41,20.66,258.66,19233.51,18079.5,-0.09,0,IsolationForest,0,0.203,0
2026-05-02 09:57:00,S1,404.41,20.66,258.66,19233.51,18079.5,-0.09,0,DBSCAN,0,0.172,0
2026-05-02 09:57:00,S1,404.41,20.66,258.66,19233.51,18079.5,-0.09,0,Autoencoder,0,0,0
2026-05-02 09:57:00,S1,404.41,20.66,258.66,19233.51,18079.5,-0.09,0,Kalman,0,0.006,0
2026-05-02 09:57:00,S1,404.41,20.66,258.66,19233.51,18079.5,-0.09,0,DoubleControl,0,0.063,0
2026-05-02 09:58:00,S1,405.39,20.66,257.84,19209.97,18057.37,0.013,0,IsolationForest,0,0.104,0
2026-05-02 09:58:00,S1,405.39,20.66,257.84,19209.97,18057.37,0.013,0,DBSCAN,0,0,0
2026-05-02 09:58:00,S1,405.39,20.66,257.84,19209.97,18057.37,0.013,0,Autoencoder,0,0.006,0
2026-05-02 09:58:00,S1,405.39,20.66,257.84,19209.97,18057.37,0.013,0,Kalman,0,0.08,0
2026-05-02 09:58:00,S1,405.39,20.66,257.84,19209.97,18057.37,0.013,0,DoubleControl,0,0,0
2026-05-02 09:59:00,S1,404.19,20.66,255.22,19125.23,17977.71,-0.37,0,IsolationForest,0,0,0
2026-05-02 09:59:00,S1,404.19,20.66,255.22,19125.23,17977.71,-0.37,0,DBSCAN,0,0,0
2026-05-02 09:59:00,S1,404.19,20.66,255.22,19125.23,17977.71,-0.37,0,Autoencoder,0,0.364,0
2026-05-02 09:59:00,S1,404.19,20.66,255.22,19125.23,17977.71,-0.37,0,Kalman,0,0.064,0
2026-05-02 09:59:00,S1,404.19,20.66,255.22,19125.23,17977.71,-0.37,0,DoubleControl,0,0.016,0
2026-05-02 10:00:00,S1,405.71,19.0,254.14,19092.76,17947.19,0.157,0,IsolationForest,0,0.066,0
2026-05-02 10:00:00,S1,405.71,19.0,254.14,19092.76,17947.19,0.157,0,DBSCAN,0,0.166,0
2026-05-02 10:00:00,S1,405.71,19.0,254.14,19092.76,17947.19,0.157,0,Autoencoder,0,0,0
2026-05-02 10:00:00,S1,405.71,19.0,254.14,19092.76,17947.19,0.157,0,Kalman,0,0,0
2026-05-02 10:00:00,S1,405.71,19.0,254.14,19092.76,17947.19,0.157,0,DoubleControl,0,0.099,0
2026-05-02 10:01:00,S1,403.41,19.0,255.62,19147.34,17998.5,0.084,0,IsolationForest,0,0,0
2026-05-02 10:01:00,S1,403.41,19.0,255.62,19147.34,17998.5,0.084,0,DBSCAN,0,0.068,0
2026-05-02 10:01:00,S1,403.41,19.0,255.62,19147.34,17998.5,0.084,0,Autoencoder,0,0.152,0
2026-05-02 10:01:00,S1,403.41,19.0,255.62,19147.34,17998.5,0.084,0,Kalman,0,0.067,0
2026-05-02 10:01:00,S1,403.41,19.0,255.62,19147.34,17998.5,0.084,0,DoubleControl,0,0,0
2026-05-02 10:02:00,S1,403.41,19.0,251.76,19020.23,17879.02,0.12,0,IsolationForest,0,0,0
2026-05-02 10:02:00,S1,403.41,19.0,251.76,19020.23,17879.02,0.12,0,DBSCAN,0,0.234,0
2026-05-02 10:02:00,S1,403.41,19.0,251.76,19020.23,17879.02,0.12,0,Autoencoder,0,0,0
2026-05-02 10:02:00,S1,403.41,19.0,251.76,19020.23,17879.02,0.12,0,Kalman,0,0,0
2026-05-02 10:02:00,S1,403.41,19.0,251.76,19020.23,17879.02,0.12,0,DoubleControl,0,0.059,0
2026-05-02 10:03:00,S1,403.6,19.0,253.23,19074.48,17930.01,-0.075,0,IsolationForest,0,0,0
2026-05-02 10:03:00,S1,403.6,19.0,253.23,19074.48,17930.01,-0.075,0,DBSCAN,0,0,0
2026-05-02 10:03:00,S1,403.6,19.0,253.23,19074.48,17930.01,-0.075,0,Autoencoder,0,0,0
2026-05-02 10:03:00,S1,403.6,19.0,253.23,19074.48,17930.01,-0.075,0,Kalman,0,0.137,0
2026-05-02 10:03:00,S1,403.6,19.0,253.23,19074.48,17930.01,-0.075,0,DoubleControl,0,0.029,0
2026-05-02 10:04:00,S1,404.58,19.0,254.97,19137.98,17989.7,0.303,0,IsolationForest,0,0,0
2026-05-02 10:04:00,S1,404.58,19.0,254.97,19137.98,17989.7,0.303,0,DBSCAN,0,0.248,0
2026-05-02 10:04:00,S1,404.58,19.0,254.97,19137.98,17989.7,0.303,0,Autoencoder,0,0.198,0
2026-05-02 10:04:00,S1,404.58,19.0,254.97,19137.98,17989.7,0.303,0,Kalman,0,0.119,0
2026-05-02 10:04:00,S1,404.58,19.0,254.97,19137.98,17989.7,0.303,0,DoubleControl,0,0.125,0
